Participant_Number,Trial_Number,Condition,FC_distal,FC_proximal,Target_Contrast,Correct_Response,Reaction_Time
29,253,Increase,0.1,0.25,0.03162277660168378,1,0.4343938819997675
29,254,Control,0.0,0.1,0.039810717055349706,0,0.4983533439999519
29,255,Equal,0.1,0.1,0.0630957344480193,1,0.3736467100002301
29,256,Decrease,0.25,0.1,0.050118723362727206,1,0.4650218169999789
29,257,Increase,0.1,0.25,0.025118864315095787,0,0.27692531999991843
29,258,Control,0.0,0.25,0.050118723362727206,0,0.3923138659997676
29,259,Increase,0.1,0.25,0.03162277660168378,0,0.3475193660001423
29,260,Increase,0.1,0.25,0.039810717055349706,1,0.46440285000016956
29,261,Equal,0.1,0.1,0.050118723362727206,0,0.42129077299978235
29,262,Increase,0.1,0.25,0.03162277660168378,1,0.45420747499974823
29,263,Control_null,0.0,0.1,0.05011872336272722,1,0.4171699250000529
29,264,Decrease,0.25,0.1,0.039810717055349706,1,0.29753822799966656
29,265,Increase,0.1,0.25,0.025118864315095787,0,0.309464098999797
29,266,Equal,0.1,0.1,0.0630957344480193,0,0.10485347000030742
29,267,Decrease,0.25,0.1,0.03162277660168378,0,0.056801687000188394
29,268,Increase,0.1,0.25,0.03162277660168378,0,0.0039910959999360784
29,269,Decrease,0.25,0.1,0.039810717055349706,0,0.24722255899996526
29,270,Increase,0.1,0.25,0.039810717055349706,1,0.2833535480003775
29,271,Equal,0.1,0.1,0.07943282347242812,1,0.3347319710001102
29,272,Decrease,0.25,0.1,0.050118723362727206,0,0.37803313699987484
29,273,Control,0.0,0.25,0.0630957344480193,1,0.31092045200011853
29,274,Equal,0.1,0.1,0.0630957344480193,1,0.2757658989999072
29,275,Equal,0.1,0.1,0.050118723362727206,1,0.31652893499995116
29,276,Control,0.0,0.25,0.050118723362727206,1,0.35955588400020133
29,277,Control,0.0,0.1,0.050118723362727206,1,0.33589004899977226
29,278,Decrease,0.25,0.1,0.0630957344480193,1,0.21994020000011005
29,279,Control,0.0,0.1,0.039810717055349706,1,0.2791004530004102
29,280,Control,0.0,0.25,0.039810717055349706,1,0.31946118799987744
29,281,Equal,0.25,0.25,0.03162277660168378,0,0.4917197440004202
29,282,Control,0.0,0.25,0.03162277660168378,0,0.3426136000002771
29,283,Equal,0.1,0.1,0.039810717055349706,1,0.48183927300033247
29,284,Decrease,0.25,0.1,0.050118723362727206,1,0.41204362300004505
29,285,Decrease,0.25,0.1,0.039810717055349706,1,0.5041932750000342
29,286,Equal,0.25,0.25,0.039810717055349706,1,0.38819895699998597
29,287,Equal,0.25,0.25,0.03162277660168378,1,0.3278200649997416
29,288,Control_null,0.0,0.25,0.05011872336272722,1,0.24059352199992645
29,289,Equal,0.25,0.25,0.025118864315095787,0,0.16383016300005693
29,290,Equal,0.25,0.25,0.03162277660168378,0,0.2842945949996647
29,291,Control_null,0.0,0.1,0.03981071705534971,1,0.2242185579998477
29,292,Decrease,0.25,0.1,0.03162277660168378,0,0.2736479240002154
29,293,Equal,0.1,0.1,0.03162277660168378,0,0.27590209999971194
